"INDEX","TARGET_WINS","TEAM_BATTING_H","TEAM_BATTING_2B","TEAM_BATTING_3B","TEAM_BATTING_HR","TEAM_BATTING_BB","TEAM_BATTING_SO","TEAM_BASERUN_SB","TEAM_BASERUN_CS","TEAM_PITCHING_H","TEAM_PITCHING_HR","TEAM_PITCHING_BB","TEAM_PITCHING_SO","TEAM_FIELDING_E","TEAM_FIELDING_DP","CS_MISSING","DP_MISSING","SO_BAT_MISSING","SO_PITCH_MISSING","SB_MISSING","TARGET_WINS_OUTLIER","TEAM_BATTING_H_OUTLIER","TEAM_BATTING_2B_OUTLIER","TEAM_BATTING_3B_OUTLIER","TEAM_BATTING_HR_OUTLIER","TEAM_BATTING_BB_OUTLIER","TEAM_BATTING_SO_OUTLIER","TEAM_BASERUN_SB_OUTLIER","TEAM_BASERUN_CS_OUTLIER","TEAM_BATTING_HBP_OUTLIER","TEAM_PITCHING_H_OUTLIER","TEAM_PITCHING_HR_OUTLIER","TEAM_PITCHING_BB_OUTLIER","TEAM_PITCHING_SO_OUTLIER","TEAM_FIELDING_E_OUTLIER","TEAM_FIELDING_DP_OUTLIER","TEAM_PITCHING_H_CAPPED","TEAM_FIELDING_E_CAPPED","SINGLES","TOTAL_BASES","SB_SUCCESS_RATE","WHIP_PROXY","ERROR_RATE","POWER_RATIO","HR_RATIO","BB_SO_RATIO","PITCHING_K_BB_RATIO","LOG_WHIP_PROXY","LOG_TEAM_PITCHING_H","LOG_TEAM_FIELDING_E","LOG_SINGLES","LOG_TEAM_FIELDING_E_CAPPED","LOG_ERROR_RATE","LOG_TEAM_PITCHING_H_CAPPED","LOG_TEAM_BATTING_H","OFFENSIVE_TIER","PITCHING_TIER","ERROR_BUCKET"
2005,89,1399,240,54,116,483,879,214,91,1408,117,486,884,167,134,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1408,167,989,2095,0.701639344262295,11.6913580246914,0.0881731784582893,0.293066476054325,0.0829163688348821,0.549488054607508,1.81893004115226,2.45884993851364,7.24992553671799,5.11799381241676,6.89669433162271,5.11799381241676,-2.42845246132927,7.24992553671799,7.24351297466548,"Medium","Elite","Medium_Errors"
2006,98,1541,264,52,148,483,855,180,66,1541,148,483,855,134,163,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1541,134,1077,2353,0.731707317073171,12.4938271604938,0.066205533596838,0.301103179753407,0.0960415314730694,0.564912280701754,1.77018633540373,2.52523469517497,7.34018683532012,4.89783979995091,6.98193467715639,4.89783979995091,-2.71499123045644,7.34018683532012,7.34018683532012,"High","Average","Low_Errors"
2007,83,1469,249,38,116,452,760,209,102,1469,116,452,760,137,154,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1469,137,1066,2142,0.672025723472669,11.858024691358,0.0713170223841749,0.274336283185841,0.0789652825051055,0.594736842105263,1.68141592920354,2.47300482753617,7.29233717617388,4.91998092582813,6.97166860472579,4.91998092582813,-2.64062023694043,7.29233717617388,7.29233717617388,"Medium","Average","Medium_Errors"
2008,73,1461,280,48,87,442,785,194,83,2320,138,702,1247,137,168,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2320,137,1046,2098,0.700361010830325,18.6543209876543,0.0453342157511582,0.284052019164955,0.0595482546201232,0.563057324840764,1.77635327635328,2.9260778076003,7.74932246466036,4.91998092582813,6.95272864462487,4.91998092582813,-3.09369321700456,7.74932246466036,7.2868764117507,"Medium","Poor","Medium_Errors"
2009,84,1535,272,40,134,447,862,161,75,1535,134,447,862,145,133,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1535,145,1089,2289,0.682203389830508,12.2345679012346,0.0731584258324924,0.290553745928339,0.0872964169381107,0.518561484918794,1.92841163310962,2.50426537965755,7.3362856600213,4.97673374242057,6.99301512293296,4.97673374242057,-2.61512797246936,7.3362856600213,7.3362856600213,"Medium","Average","Medium_Errors"
2010,84,1460,238,29,121,497,873,124,77,1460,121,497,873,115,165,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1460,115,1072,2119,0.616915422885572,12.0802469135802,0.0587634133878385,0.265753424657534,0.0828767123287671,0.569301260022909,1.75653923541247,2.49157163216369,7.28619171470238,4.74493212836325,6.97728134163075,4.74493212836325,-2.83423583903283,7.28619171470238,7.28619171470238,"Medium","Average","Low_Errors"
2012,57,1348,253,28,80,517,847,111,60,1356,80,520,852,134,128,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1356,134,987,1897,0.649122807017544,11.5802469135802,0.0714285714285714,0.267804154302671,0.0593471810089021,0.61038961038961,1.63846153846154,2.44930079433379,7.21229446850034,4.89783979995091,6.89467003943348,4.89783979995091,-2.63905732961526,7.21229446850034,7.20637729147225,"Low","Elite","Low_Errors"
2013,64,1366,273,33,111,569,929,152,84,1366,111,569,929,142,134,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1366,142,949,2038,0.644067796610169,11.9444444444444,0.0733850129198966,0.305270863836018,0.0812591508052709,0.61248654467169,1.63268892794376,2.4802662702315,7.21964204013074,4.95582705760126,6.85540879860993,4.95582705760126,-2.61203554786262,7.21964204013074,7.21964204013074,"Low","Elite","Medium_Errors"
2014,80,1464,282,45,131,535,914,140,58,1464,131,535,914,123,147,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1464,123,1006,2229,0.707070707070707,12.3395061728395,0.0615307653826913,0.312841530054645,0.0894808743169399,0.585339168490153,1.70841121495327,2.51280599926802,7.28892769452126,4.81218435537242,6.91373735065968,4.81218435537242,-2.78821797912798,7.28892769452126,7.28892769452126,"Medium","Average","Low_Errors"
2016,74,1334,263,53,95,563,914,155,69,1334,95,563,914,160,130,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1334,160,923,1988,0.691964285714286,11.7098765432099,0.0843437005798629,0.308095952023988,0.0712143928035982,0.615973741794311,1.6234458259325,2.46043263470263,7.19593722647557,5.07517381523383,6.82762923450285,5.07517381523383,-2.47285515470119,7.19593722647557,7.19593722647557,"Low","Elite","Medium_Errors"
2017,95,1395,288,42,138,582,914,137,52,1395,138,582,914,134,125,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1395,134,927,2181,0.724867724867725,12.2037037037037,0.0677794638340921,0.335483870967742,0.0989247311827957,0.636761487964989,1.57044673539519,2.50173948793823,7.24064969425547,4.89783979995091,6.83195356556585,4.89783979995091,-2.69149602321971,7.24064969425547,7.24064969425547,"Medium","Elite","Low_Errors"
2018,98,1433,259,50,126,620,901,124,46,1433,126,620,901,120,134,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1433,120,998,2170,0.729411764705882,12.6728395061728,0.0584510472479299,0.303558967201675,0.0879274249825541,0.688124306326304,1.45322580645161,2.53946108178655,7.26752542782817,4.78749174278205,6.90575327631146,4.78749174278205,-2.83956567423689,7.26752542782817,7.26752542782817,"Medium","Average","Low_Errors"
2019,96,1409,272,54,106,569,872,110,53,1409,106,569,872,101,144,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1409,101,977,2107,0.674846625766871,12.2098765432099,0.051061678463094,0.306600425833925,0.0752306600425834,0.652522935779816,1.53251318101933,2.50224517695027,7.25063551189868,4.61512051684126,6.88448665204278,4.61512051684126,-2.9747209953414,7.25063551189868,7.25063551189868,"Medium","Elite","Low_Errors"
2020,75,1482,267,50,110,536,972,92,55,1482,110,536,972,105,161,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1482,105,1055,2179,0.625850340136054,12.4567901234568,0.0520317145688801,0.288124156545209,0.0742240215924427,0.551440329218107,1.8134328358209,2.52226586568117,7.30114780585603,4.65396035015752,6.96129604591017,4.65396035015752,-2.95590185075603,7.30114780585603,7.30114780585603,"Medium","Average","Low_Errors"
2021,75,1422,281,33,114,496,1030,75,36,2021,162,705,1464,126,186,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2021,126,994,2111,0.675675675675676,16.8271604938272,0.0462215700660308,0.30098452883263,0.080168776371308,0.481553398058252,2.07659574468085,2.82299427702409,7.61134771740362,4.83628190695148,6.90173720665657,4.83628190695148,-3.074308705305,7.61134771740362,7.25981961036319,"Medium","Poor","Low_Errors"
2023,73,1509,319,33,138,510,989,126,49,1509,138,510,989,128,144,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1509,128,1019,2308,0.72,12.462962962963,0.0633977216443784,0.324718356527502,0.0914512922465209,0.51567239635996,1.93921568627451,2.52276128308045,7.31920245876785,4.85203026391962,6.92657703322272,4.85203026391962,-2.75832735439322,7.31920245876785,7.31920245876785,"Medium","Average","Low_Errors"
2024,79,1440,291,52,129,481,1161,160,50,1440,129,481,1161,131,149,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1440,131,968,2222,0.761904761904762,11.858024691358,0.0681936491410724,0.327777777777778,0.0895833333333333,0.414298018949182,2.41372141372141,2.47300482753617,7.27239839257005,4.87519732320115,6.87523208727658,4.87519732320115,-2.6854038395674,7.27239839257005,7.27239839257005,"Medium","Average","Low_Errors"
2026,78,1426,284,40,172,577,1204,113,44,1435,173,581,1211,148,175,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1435,148,930,2306,0.719745222929936,12.4444444444444,0.0734126984126984,0.347826086956522,0.120617110799439,0.479235880398671,2.08433734939759,2.52127429395888,7.26892012819372,4.99721227376411,6.8351845861473,4.99721227376411,-2.61165835542714,7.26892012819372,7.26262860097424,"Medium","Average","Medium_Errors"
2028,62,1333,256,25,161,467,1106,93,73,1333,161,467,1106,133,168,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1333,133,891,2122,0.560240963855422,11.1111111111111,0.0738888888888889,0.331582895723931,0.120780195048762,0.422242314647378,2.36830835117773,2.40794560865187,7.19518732017871,4.89034912822175,6.79234442747081,4.89034912822175,-2.6051928156625,7.19518732017871,7.19518732017871,"Low","Elite","Low_Errors"
2029,72,1308,265,20,143,540,1116,87,49,1316,144,543,1123,116,178,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1316,116,880,2042,0.639705882352941,11.4753086419753,0.0623991393222162,0.327217125382263,0.109327217125382,0.483870967741935,2.06813996316759,2.44019765248906,7.18235211188526,4.75359019110636,6.77992190747225,4.75359019110636,-2.77420379661508,7.18235211188526,7.17625453201714,"Low","Elite","Low_Errors"
2030,75,1492,275,45,163,529,1049,86,37,1492,163,529,1049,123,159,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1492,123,1009,2346,0.699186991869919,12.4753086419753,0.0608609599208313,0.32372654155496,0.109249329758713,0.504289799809342,1.98298676748582,2.52375138217124,7.30787278076371,4.81218435537242,6.91671502035361,4.81218435537242,-2.7991633620312,7.30787278076371,7.30787278076371,"Medium","Average","Low_Errors"
2032,67,1445,292,38,139,471,1092,73,30,1445,139,471,1092,117,193,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1445,117,976,2230,0.70873786407767,11.8271604938272,0.0610647181628392,0.324567474048443,0.0961937716262976,0.431318681318681,2.31847133757962,2.47039862329842,7.27586460054653,4.76217393479776,6.88346258641309,4.76217393479776,-2.79582102373305,7.27586460054653,7.27586460054653,"Medium","Average","Low_Errors"
2033,67,1462,286,17,141,459,1200,68,23,1462,141,459,1200,104,168,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1462,104,1018,2205,0.747252747252747,11.858024691358,0.0541384695471109,0.303693570451436,0.0964432284541724,0.3825,2.61437908496732,2.47300482753617,7.28756064030972,4.64439089914137,6.92559519711047,4.64439089914137,-2.91621026362718,7.28756064030972,7.28756064030972,"Medium","Average","Low_Errors"
2034,122,2372,382,156,52,266,133,324,49,13724,301,1539,770,1122,149,1,1,0,0,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,TRUE,TRUE,TRUE,FALSE,TRUE,NA,2563,716,1782,3222,0.868632707774799,94.2160493827161,0.0735111052872961,0.248735244519393,0.0219224283305228,2,0.500324886289799,4.54559054268274,9.52690140397834,7.02286808608264,7.48549160803075,6.57368016696065,-2.61031879183248,7.84893372636407,7.77148876011762,"High","Poor","High_Errors"
2035,110,2496,284,85,15,254,173,214,118,9190,55,935,637,1097,149,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,TRUE,FALSE,TRUE,FALSE,TRUE,NA,2563,716,2112,2995,0.644578313253012,62.5,0.108345679012346,0.153846153846154,0.00600961538461538,1.46820809248555,0.681283422459893,4.13516655674236,9.12587121534973,7.00033446027523,7.65539064482615,6.57368016696065,-2.22242843169951,7.84893372636407,7.82244472948932,"High","Poor","High_Errors"
2037,97,1903,256,50,18,71,0,101,49,5605,53,209,0,1166,149,1,1,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,2563,716,1579,2313,0.673333333333333,35.8888888888889,0.200550395596835,0.170257488176563,0.00945874934314241,Inf,0,3.58042774588644,8.63141433550626,7.06133436691044,7.36454701425564,6.57368016696065,-1.60668971420838,7.84893372636407,7.55118686729615,"High","Poor","High_Errors"
2038,118,2086,280,135,22,89,0,101,49,4629,49,198,0,928,149,1,1,0,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,2563,716,1649,2702,0.673333333333333,29.7962962962963,0.192251916304123,0.209491850431448,0.0105465004793864,Inf,0,3.39438410042811,8.44009614103127,6.8330317327862,7.4079243225596,6.57368016696065,-1.64894870287429,7.84893372636407,7.64300363556072,"High","Poor","High_Errors"
2039,89,1631,289,81,22,135,589,101,49,4404,59,365,1590,840,113,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2563,716,1239,2148,0.673333333333333,29.4382716049383,0.176137555042986,0.240343347639485,0.0134886572654813,0.229202037351443,4.35616438356164,3.38229558306584,8.39026849784257,6.73340189183736,7.12205988162914,6.57368016696065,-1.73649002646087,7.84893372636407,7.39694860262101,"High","Poor","High_Errors"
2040,114,1934,274,106,23,176,332,101,49,3730,44,339,640,737,79,1,0,0,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2563,716,1531,2489,0.673333333333333,25.1172839506173,0.181125583681494,0.208376421923475,0.0118924508790072,0.530120481927711,1.88790560471976,3.22355621276931,8.22416351263786,6.60258789218934,7.33367639565768,6.57368016696065,-1.70856465581235,7.84893372636407,7.56734567601324,"High","Poor","High_Errors"
2041,100,1529,220,66,15,172,359,101,49,2949,29,332,692,689,102,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2563,689,1228,1926,0.673333333333333,20.2530864197531,0.209996952148735,0.196860693263571,0.00981033355134074,0.479108635097493,2.08433734939759,3.00830719772872,7.98922140881528,6.53524127101366,7.11314210870709,6.53524127101366,-1.56066226194744,7.84893372636407,7.33236920592906,"Medium","Poor","High_Errors"
2042,91,1504,278,71,21,282,413,101,49,2901,41,544,797,750,127,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2563,716,1134,1987,0.673333333333333,21.2654320987654,0.217706821480406,0.246010638297872,0.0139627659574468,0.682808716707022,1.46507352941176,3.05708284821538,7.9728107841214,6.62007320653036,7.0335064842877,6.57368016696065,-1.5246059769174,7.84893372636407,7.31588350450979,"Medium","Poor","High_Errors"
2043,100,1497,233,102,21,197,492,101,49,2887,41,380,949,716,129,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2563,716,1141,1997,0.673333333333333,20.1666666666667,0.219161310070401,0.237808951235805,0.0140280561122244,0.400406504065041,2.49736842105263,3.00403107636869,7.96797317966293,6.57368016696065,7.03966034986208,6.57368016696065,-1.51794724464042,7.84893372636407,7.31121838441963,"Medium","Poor","High_Errors"
2044,96,1655,312,98,35,246,511,101,49,2736,58,407,845,693,149,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2563,693,1210,2268,0.673333333333333,19.4012345679012,0.220489977728285,0.268882175226586,0.0211480362537764,0.481409001956947,2.07616707616708,2.96533670156518,7.91425227874244,6.5410299991899,7.09837563859079,6.5410299991899,-1.51190303760766,7.84893372636407,7.41155628781116,"High","Poor","High_Errors"
2045,122,1428,221,62,30,434,678,101,49,2066,43,628,981,576,149,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,2066,576,1115,1863,0.673333333333333,16.6296296296296,0.21380846325167,0.219187675070028,0.0210084033613445,0.640117994100295,1.56210191082803,2.81118602173793,7.63336964967958,6.35610766069589,7.01660968389422,6.35610766069589,-1.54267469627442,7.63336964967958,7.26403014289953,"Medium","Poor","High_Errors"
2046,78,1208,168,44,9,390,633,101,49,1779,13,574,932,676,149,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1779,676,987,1491,0.673333333333333,14.5246913580247,0.287292817679558,0.18294701986755,0.00745033112582781,0.616113744075829,1.62369337979094,2.67585005349498,7.48380668766583,6.51619307604296,6.89467003943348,6.51619307604296,-1.2472533126844,7.48380668766583,7.09672137849476,"Low","Poor","High_Errors"
2047,110,1972,254,61,24,190,119,134,43,6028,73,581,364,1103,149,0,1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2563,716,1633,2420,0.757062146892655,40.7962962962963,0.166893629898623,0.171906693711968,0.0121703853955375,1.59663865546218,0.626506024096386,3.70859130023807,8.70417055974639,7.0057890192535,7.39817409297047,6.57368016696065,-1.79039861621695,7.84893372636407,7.58680353516258,"High","Poor","High_Errors"
2048,81,1927,207,142,8,78,0,101,49,5382,22,218,0,1447,149,1,1,0,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,2563,716,1570,2442,0.673333333333333,34.5679012345679,0.258392857142857,0.185262065386611,0.0041515308770109,Inf,0,3.54292554149086,8.59081533128685,7.27724772663148,7.35883089834235,6.57368016696065,-1.35327415009176,7.84893372636407,7.56371966841437,"High","Poor","High_Errors"
2049,88,1622,155,67,12,52,0,101,49,3864,29,124,0,1132,149,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,TRUE,NA,2563,716,1388,1947,0.673333333333333,24.6172839506173,0.283851554663992,0.144266337854501,0.00739827373612824,Inf,0,3.20344879584934,8.25945819533241,7.03174125876313,7.23561914106675,6.57368016696065,-1.2593038723186,7.84893372636407,7.39141523467536,"High","Poor","High_Errors"
2050,14,1437,148,56,0,56,155,14,7,10121,0,394,1092,1740,149,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,2563,716,1233,1697,0.666666666666667,64.9074074074074,0.165477888730385,0.1419624217119,0,0.361290322580645,2.77157360406091,4.17296175290442,9.2223677521889,7.46164039220858,7.11720550316434,6.57368016696065,-1.79891769592823,7.84893372636407,7.27031288607902,"Medium","Poor","High_Errors"
2051,46,1254,154,127,27,204,1095,101,49,4837,104,787,4224,918,149,1,1,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,2563,716,946,1743,0.673333333333333,34.7160493827161,0.163229018492176,0.245614035087719,0.0215311004784689,0.186301369863014,5.36721728081321,3.54720209825812,8.48404997282298,6.82219739062049,6.85224256905188,6.57368016696065,-1.81260104287001,7.84893372636407,7.13409372119287,"Low","Poor","High_Errors"
2052,81,1399,168,82,40,573,692,399,49,1799,51,737,890,535,149,1,1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,1799,535,1109,1851,0.890625,15.6543209876543,0.21096214511041,0.207290922087205,0.0285918513223731,0.828034682080925,1.20759837177748,2.75074698032473,7.49498623395053,6.28226674689601,7.01121398735037,6.28226674689601,-1.55607656866111,7.49498623395053,7.24351297466548,"Medium","Poor","High_Errors"
2053,26,1776,285,162,19,246,194,343,49,11508,123,1594,1257,1426,149,1,1,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,NA,2563,716,1310,2442,0.875,80.8765432098765,0.108838345290795,0.262387387387387,0.0106981981981982,1.2680412371134,0.788582183186951,4.39292383405944,9.35079772467144,7.26262860097424,7.1777824161952,6.57368016696065,-2.21789156831758,7.84893372636407,7.48211892355212,"High","Poor","High_Errors"
2054,114,1625,185,68,5,149,159,101,49,4113,13,377,402,678,84,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2563,678,1367,1961,0.673333333333333,27.7160493827161,0.151002227171492,0.158769230769231,0.00307692307692308,0.937106918238994,1.06631299734748,3.32201164550392,8.32190796823042,6.5191472879404,7.22037383672395,6.5191472879404,-1.8904606927959,7.84893372636407,7.39326309476384,"High","Poor","High_Errors"
2055,76,1434,138,97,3,154,397,101,49,3872,8,416,1072,759,78,1,0,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2563,716,1196,1775,0.673333333333333,26.4691358024691,0.177005597014925,0.165969316596932,0.00209205020920502,0.387909319899244,2.57692307692308,3.27597936751825,8.26152644839647,6.63200177739563,7.08673793451058,6.57368016696065,-1.73157392535501,7.84893372636407,7.26822302115957,"Medium","Poor","High_Errors"
2056,52,1203,180,42,99,423,1143,45,44,1203,99,423,1143,155,140,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1203,155,882,1764,0.50561797752809,10.037037037037,0.0953259532595326,0.266832917705736,0.0822942643391521,0.37007874015748,2.70212765957447,2.30628195487537,7.09257371597468,5.04342511691925,6.78219205600679,5.04342511691925,-2.35045317318851,7.09257371597468,7.09257371597468,"Low","Elite","Medium_Errors"
2057,63,1353,208,36,172,500,1164,60,45,1353,172,500,1164,157,159,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1353,157,937,2149,0.571428571428571,11.4382716049383,0.0847274689692391,0.307464892830747,0.127124907612713,0.429553264604811,2.328,2.43696489105298,7.21007962817079,5.05624580534831,6.84268328223842,5.05624580534831,-2.46831542093705,7.21007962817079,7.21007962817079,"Low","Elite","Medium_Errors"
2058,61,1258,185,31,97,441,972,70,45,1266,98,444,978,162,145,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1266,162,945,1796,0.608695652173913,10.5555555555556,0.0947368421052632,0.248807631160572,0.0771065182829889,0.453703703703704,2.2027027027027,2.35665231426432,7.14361760270412,5.08759633523238,6.85118492749374,5.08759633523238,-2.35665231426432,7.14361760270412,7.13727843726039,"Low","Elite","Medium_Errors"
2059,61,1250,178,40,108,431,1033,83,49,1324,114,456,1094,152,155,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1324,152,924,1832,0.628787878787879,10.9876543209877,0.0853932584269663,0.2608,0.0864,0.417231364956438,2.39912280701754,2.39677230805375,7.18841273649695,5.02388052084628,6.82871207164168,5.02388052084628,-2.46048812243985,7.18841273649695,7.13089883029635,"Low","Elite","Medium_Errors"
